set,part,row,col,x0,y0,x1,y1,cell_left,cell_right,cell_top,cell_bottom,refined_top,refined_right
15,2,3,7,1274,622,1423,771,1272,1424,620,772,620,1424
15,2,3,8,1453,622,1602,771,1451,1603,620,772,620,1603
15,2,3,9,1634,622,1783,771,1632,1784,620,772,620,1784
15,2,4,0,14,802,163,951,12,164,800,952,800,164
15,2,4,1,195,802,344,951,193,345,800,952,800,345
15,2,4,2,374,802,523,951,372,524,800,952,800,524
15,2,4,3,554,802,703,951,553,705,800,952,800,704
15,2,4,4,734,802,883,951,732,884,800,952,800,884
15,2,4,5,914,802,1063,951,912,1064,800,952,800,1064
15,2,4,6,1093,802,1242,951,1092,1243,800,952,800,1243
15,2,4,7,1274,802,1423,951,1272,1424,800,952,800,1424
15,2,4,8,1453,802,1602,951,1451,1603,800,952,800,1603
15,2,4,9,1634,802,1783,951,1632,1784,800,952,800,1784
16,1,0,0,17,86,166,235,16,167,84,236,84,167
16,1,0,1,198,86,347,235,196,348,84,236,84,348
16,1,0,2,377,86,526,235,375,527,84,236,84,527
16,1,0,3,557,86,706,235,555,707,84,236,84,707
16,1,0,4,736,86,885,235,735,886,84,236,84,886
16,1,0,5,917,86,1066,235,915,1067,84,236,84,1067
16,1,0,6,1096,86,1245,235,1094,1246,84,236,84,1246
16,1,0,7,1276,86,1425,235,1274,1426,84,236,84,1426
16,1,0,8,1455,86,1604,235,1454,1605,84,236,84,1605
16,1,0,9,1636,86,1785,235,1634,1786,84,236,84,1786
16,1,1,0,17,267,166,416,16,167,264,417,265,167
16,1,1,1,198,267,347,416,196,348,264,417,265,348
16,1,1,2,377,267,526,416,375,527,264,417,265,527
16,1,1,3,557,267,706,416,555,707,264,417,265,707
16,1,1,4,736,267,885,416,735,886,264,417,265,886
16,1,1,5,917,267,1066,416,915,1067,264,417,265,1067
16,1,1,6,1096,267,1245,416,1094,1246,264,417,265,1246
16,1,1,7,1276,267,1425,416,1274,1426,264,417,265,1426
16,1,1,8,1455,267,1604,416,1454,1605,264,417,265,1605
16,1,1,9,1636,267,1785,416,1634,1786,264,417,265,1786
16,1,2,0,17,447,166,596,16,167,445,597,445,167
16,1,2,1,198,447,347,596,196,348,445,597,445,348
16,1,2,2,377,447,526,596,375,527,445,597,445,527
16,1,2,3,557,447,706,596,555,707,445,597,445,707
16,1,2,4,736,447,885,596,735,886,445,597,445,886
16,1,2,5,917,448,1066,597,915,1067,445,597,446,1067
16,1,2,6,1096,447,1245,596,1094,1246,445,597,445,1246
16,1,2,7,1276,447,1425,596,1274,1426,445,597,445,1426
16,1,2,8,1455,447,1604,596,1454,1606,445,597,445,1605
16,1,2,9,1636,447,1785,596,1634,1786,445,597,445,1786
16,1,3,0,17,628,166,777,16,167,625,777,626,167
16,1,3,1,198,628,347,777,196,348,625,777,626,348
16,1,3,2,377,628,526,777,375,527,625,777,626,527
16,1,3,3,557,628,706,777,555,707,625,777,626,707
16,1,3,4,736,628,885,777,735,886,625,777,626,886
16,1,3,5,917,628,1066,777,915,1067,625,777,626,1067
16,1,3,6,1096,628,1245,777,1094,1246,625,777,626,1246
16,1,3,7,1276,628,1425,777,1274,1426,625,777,626,1426
16,1,3,8,1455,628,1604,777,1454,1605,625,777,626,1605
16,1,3,9,1636,628,1785,777,1634,1786,625,777,626,1786
16,1,4,0,17,808,166,957,16,167,806,958,806,167
16,1,4,1,198,808,347,957,196,348,806,958,806,348
16,1,4,2,377,808,526,957,375,527,806,958,806,527
16,1,4,3,557,808,706,957,555,707,806,958,806,707
16,1,4,4,736,808,885,957,735,886,806,958,806,886
16,1,4,5,917,808,1066,957,915,1067,806,958,806,1067
16,1,4,6,1096,808,1245,957,1094,1246,806,958,806,1246
16,1,4,7,1276,808,1425,957,1274,1426,806,958,806,1426
16,1,4,8,1455,808,1604,957,1454,1606,806,958,806,1605
16,1,4,9,1636,808,1785,957,1634,1786,806,958,806,1786
16,2,0,0,17,86,166,235,16,167,84,236,84,167
16,2,0,1,198,86,347,235,197,348,84,236,84,348
16,2,0,2,377,86,526,235,375,527,84,236,84,527
16,2,0,3,557,86,706,235,555,707,84,236,84,707
16,2,0,4,736,86,885,235,735,887,84,236,84,886
16,2,0,5,917,86,1066,235,915,1067,84,236,84,1067
16,2,0,6,1096,86,1245,235,1094,1246,84,236,84,1246
16,2,0,7,1276,86,1425,235,1274,1426,84,236,84,1426
16,2,0,8,1455,86,1604,235,1454,1606,84,236,84,1605
16,2,0,9,1636,86,1785,235,1634,1786,84,236,84,1786
16,2,1,0,17,267,166,416,16,167,265,417,265,167
16,2,1,1,198,267,347,416,196,348,265,417,265,348
16,2,1,2,377,267,526,416,375,527,265,417,265,527
16,2,1,3,557,267,706,416,555,707,265,417,265,707
16,2,1,4,736,267,885,416,735,886,265,417,265,886
16,2,1,5,917,267,1066,416,915,1067,265,417,265,1067
16,2,1,6,1096,267,1245,416,1094,1246,265,417,265,1246
16,2,1,7,1276,267,1425,416,1274,1426,265,417,265,1426
16,2,1,8,1455,267,1604,416,1454,1605,265,417,265,1605
16,2,1,9,1636,267,1785,416,1634,1786,265,417,265,1786
16,2,2,0,17,447,166,596,16,167,445,597,445,167
16,2,2,1,198,447,347,596,196,348,445,597,445,348
16,2,2,2,377,447,526,596,375,527,445,597,445,527
16,2,2,3,557,447,706,596,555,707,445,597,445,707
16,2,2,4,736,447,885,596,735,887,445,597,445,886
16,2,2,5,917,447,1066,596,915,1067,445,597,445,1067
16,2,2,6,1096,447,1245,596,1094,1246,445,597,445,1246
16,2,2,7,1276,447,1425,596,1274,1426,445,597,445,1426
16,2,2,8,1455,447,1604,596,1454,1605,445,597,445,1605
16,2,2,9,1636,447,1785,596,1634,1786,445,597,445,1786
16,2,3,0,17,628,166,777,16,167,626,777,626,167
16,2,3,1,197,628,346,777,196,348,626,777,626,347
16,2,3,2,377,628,526,777,375,527,626,777,626,527
16,2,3,3,557,628,706,777,555,707,626,777,626,707
16,2,3,4,736,628,885,777,735,886,626,777,626,886
16,2,3,5,917,628,1066,777,915,1067,626,777,626,1067
16,2,3,6,1096,628,1245,777,1094,1246,626,777,626,1246
16,2,3,7,1276,628,1425,777,1274,1426,626,777,626,1426
16,2,3,8,1455,628,1604,777,1454,1605,626,777,626,1605
16,2,3,9,1636,628,1785,777,1634,1786,626,777,626,1786
16,2,4,0,17,808,166,957,16,167,806,958,806,167
16,2,4,1,198,808,347,957,196,348,806,958,806,348
16,2,4,2,377,808,526,957,375,527,806,958,806,527
16,2,4,3,557,808,706,957,555,707,806,958,806,707
16,2,4,4,736,808,885,957,735,887,806,958,806,886
16,2,4,5,917,808,1066,957,916,1067,806,958,806,1067
16,2,4,6,1096,808,1245,957,1094,1246,806,958,806,1246
16,2,4,7,1276,808,1425,957,1274,1426,806,958,806,1426
16,2,4,8,1455,808,1604,957,1454,1606,806,958,806,1605
16,2,4,9,1636,808,1785,957,1634,1786,806,958,806,1786
17,1,0,0,14,74,163,223,12,165,72,223,72,164
17,1,0,1,195,74,344,223,193,345,72,223,72,345
17,1,0,2,374,74,523,223,372,525,72,223,72,524
17,1,0,3,555,74,704,223,553,705,72,223,72,705
17,1,0,4,735,74,884,223,732,885,72,223,72,885
17,1,0,5,915,74,1064,223,913,1065,72,223,72,1065
17,1,0,6,1094,74,1243,223,1092,1245,72,223,72,1244
17,1,0,7,1275,74,1424,223,1273,1425,72,223,72,1425
17,1,0,8,1455,74,1604,223,1452,1605,72,223,72,1605
17,1,0,9,1635,74,1784,223,1633,1785,72,223,72,1785
17,1,1,0,14,254,163,403,12,164,252,404,252,164
17,1,1,1,195,254,344,403,193,345,252,404,252,345
17,1,1,2,375,254,524,403,372,525,252,404,252,525
17,1,1,3,555,254,704,403,553,705,252,404,252,705
17,1,1,4,734,254,883,403,732,885,252,404,252,884
17,1,1,5,915,254,1064,403,913,1065,252,404,252,1065
17,1,1,6,1095,254,1244,403,1092,1245,252,404,252,1245
17,1,1,7,1275,254,1424,403,1273,1425,252,404,252,1425
17,1,1,8,1455,254,1604,403,1452,1605,252,404,252,1605
17,1,1,9,1635,254,1784,403,1633,1785,252,404,252,1785
17,1,2,0,14,435,163,584,12,164,433,585,433,164
17,1,2,1,195,435,344,584,193,345,433,585,433,345
17,1,2,2,374,435,523,584,372,525,433,585,433,524
17,1,2,3,555,435,704,584,553,705,433,585,433,705
17,1,2,4,735,435,884,584,732,885,433,585,433,885
17,1,2,5,915,435,1064,584,913,1065,433,585,433,1065
17,1,2,6,1095,435,1244,584,1092,1245,433,585,433,1245
17,1,2,7,1275,435,1424,584,1273,1425,433,585,433,1425
17,1,2,8,1455,435,1604,584,1452,1605,433,585,433,1605
17,1,2,9,1635,435,1784,584,1633,1785,433,585,433,1785
17,1,3,0,14,616,163,765,12,164,614,766,614,164
17,1,3,1,195,616,344,765,193,345,614,766,614,345
17,1,3,2,374,616,523,765,372,525,614,766,614,524
17,1,3,3,555,616,704,765,553,705,614,766,614,705
17,1,3,4,735,616,884,765,732,885,614,766,614,885
17,1,3,5,915,616,1064,765,913,1065,614,766,614,1065
17,1,3,6,1094,616,1243,765,1092,1245,614,766,614,1244
17,1,3,7,1275,616,1424,765,1273,1425,614,766,614,1425
17,1,3,8,1455,616,1604,765,1452,1605,614,766,614,1605
17,1,3,9,1635,616,1784,765,1633,1785,614,766,614,1785
17,1,4,0,14,796,163,945,12,165,794,946,794,164
17,1,4,1,195,796,344,945,193,345,794,946,794,345
17,1,4,2,374,796,523,945,372,525,794,946,794,524
17,1,4,3,555,796,704,945,553,705,794,946,794,705
17,1,4,4,735,796,884,945,732,885,794,946,794,885
17,1,4,5,915,796,1064,945,913,1065,794,946,794,1065
17,1,4,6,1095,796,1244,945,1092,1245,794,946,794,1245
17,1,4,7,1275,796,1424,945,1273,1425,794,946,794,1425
17,1,4,8,1455,796,1604,945,1452,1605,794,946,794,1605
17,1,4,9,1636,796,1785,945,1634,1786,794,946,794,1786
17,2,0,0,14,74,163,223,12,165,72,224,72,164
17,2,0,1,195,74,344,223,193,345,72,224,72,345
17,2,0,2,374,74,523,223,372,525,72,224,72,524
17,2,0,3,555,74,704,223,553,705,72,224,72,705
17,2,0,4,735,74,884,223,732,885,72,224,72,885
17,2,0,5,915,74,1064,223,913,1065,72,224,72,1065
17,2,0,6,1095,74,1244,223,1092,1245,72,224,72,1245
17,2,0,7,1275,74,1424,223,1273,1425,72,224,72,1425
17,2,0,8,1455,74,1604,223,1452,1605,72,224,72,1605
17,2,0,9,1635,74,1784,223,1633,1785,72,224,72,1785
17,2,1,0,14,255,163,404,12,165,253,405,253,164
17,2,1,1,195,255,344,404,193,345,253,405,253,345
17,2,1,2,375,255,524,404,372,525,253,405,253,525
17,2,1,3,555,255,704,404,553,705,253,405,253,705
17,2,1,4,735,255,884,404,732,885,253,405,253,885
17,2,1,5,915,255,1064,404,913,1065,253,405,253,1065
17,2,1,6,1095,255,1244,404,1092,1245,253,405,253,1245
17,2,1,7,1275,255,1424,404,1273,1425,253,405,253,1425
17,2,1,8,1455,255,1604,404,1452,1605,253,405,253,1605
17,2,1,9,1635,255,1784,404,1633,1785,253,405,253,1785
17,2,2,0,14,435,163,584,12,165,433,585,433,164
17,2,2,1,195,435,344,584,193,345,433,585,433,345
17,2,2,2,374,435,523,584,372,525,433,585,433,524
17,2,2,3,555,435,704,584,553,705,433,585,433,705
17,2,2,4,735,435,884,584,732,885,433,585,433,885
17,2,2,5,915,435,1064,584,913,1065,433,585,433,1065
17,2,2,6,1094,435,1243,584,1092,1245,433,585,433,1244
17,2,2,7,1275,435,1424,584,1273,1425,433,585,433,1425
17,2,2,8,1455,435,1604,584,1452,1605,433,585,433,1605
17,2,2,9,1635,435,1784,584,1633,1785,433,585,433,1785
17,2,3,0,14,616,163,765,12,165,614,766,614,164
17,2,3,1,195,616,344,765,193,345,614,766,614,345
17,2,3,2,374,616,523,765,372,525,614,766,614,524
17,2,3,3,555,616,704,765,553,705,614,766,614,705
17,2,3,4,734,616,883,765,732,885,614,766,614,884
17,2,3,5,915,616,1064,765,913,1065,614,766,614,1065
17,2,3,6,1095,616,1244,765,1092,1245,614,766,614,1245
17,2,3,7,1275,616,1424,765,1273,1425,614,766,614,1425
17,2,3,8,1455,616,1604,765,1452,1605,614,766,614,1605
17,2,3,9,1635,616,1784,765,1633,1785,614,766,614,1785
17,2,4,0,14,797,163,946,12,165,795,947,795,164
17,2,4,1,195,797,344,946,193,345,795,947,795,345
17,2,4,2,374,797,523,946,372,525,795,947,795,524
17,2,4,3,555,797,704,946,553,705,795,947,795,705
17,2,4,4,734,797,883,946,732,885,795,947,795,884
17,2,4,5,915,797,1064,946,913,1065,795,947,795,1065
17,2,4,6,1094,797,1243,946,1092,1245,795,947,795,1244
17,2,4,7,1275,797,1424,946,1273,1425,795,947,795,1425
17,2,4,8,1455,797,1604,946,1452,1605,795,947,795,1605
17,2,4,9,1635,797,1784,946,1633,1785,795,947,795,1785
18,1,0,0,13,73,162,222,11,163,71,224,71,163
18,1,0,1,194,73,343,222,192,345,71,224,71,344
18,1,0,2,374,73,523,222,372,524,71,224,71,524
18,1,0,3,556,73,705,222,553,706,71,224,71,706
18,1,0,4,735,73,884,222,733,885,71,224,71,885
18,1,0,5,916,73,1065,222,914,1067,71,224,71,1066
18,1,0,6,1096,73,1245,222,1094,1246,71,224,71,1246
18,1,0,7,1278,73,1427,222,1275,1428,71,224,71,1428
18,1,0,8,1457,73,1606,222,1455,1607,71,224,71,1607
18,1,0,9,1638,73,1787,222,1636,1789,71,224,71,1788
18,1,1,0,13,255,162,404,11,163,252,405,253,163
18,1,1,1,194,255,343,404,192,345,252,405,253,344
18,1,1,2,374,255,523,404,372,524,252,405,253,524
18,1,1,3,556,255,705,404,553,706,252,405,253,706
18,1,1,4,735,255,884,404,733,885,252,405,253,885
18,1,1,5,916,255,1065,404,914,1067,252,405,253,1066
18,1,1,6,1096,255,1245,404,1094,1246,252,405,253,1246
18,1,1,7,1277,255,1426,404,1275,1428,252,405,253,1427
18,1,1,8,1457,255,1606,404,1455,1607,252,405,253,1607
18,1,1,9,1638,255,1787,404,1636,1789,252,405,253,1788
18,1,2,0,13,436,162,585,11,163,434,586,434,163
18,1,2,1,194,436,343,585,192,345,434,586,434,344
18,1,2,2,374,436,523,585,372,524,434,586,434,524
18,1,2,3,556,436,705,585,553,706,434,586,434,706
18,1,2,4,735,436,884,585,733,885,434,586,434,885
18,1,2,5,917,436,1066,585,914,1067,434,586,434,1067
18,1,2,6,1096,436,1245,585,1094,1246,434,586,434,1246
18,1,2,7,1277,436,1426,585,1275,1428,434,586,434,1427
18,1,2,8,1457,436,1606,585,1455,1607,434,586,434,1607
18,1,2,9,1638,436,1787,585,1636,1789,434,586,434,1788
18,1,3,0,13,617,162,766,11,163,615,767,615,163
18,1,3,1,194,617,343,766,192,344,615,767,615,344
18,1,3,2,374,617,523,766,372,524,615,767,615,524
18,1,3,3,556,617,705,766,553,706,615,767,615,706
18,1,3,4,735,617,884,766,733,885,615,767,615,885
18,1,3,5,917,617,1066,766,914,1067,615,767,615,1067
18,1,3,6,1096,617,1245,766,1094,1246,615,767,615,1246
18,1,3,7,1277,617,1426,766,1275,1428,615,767,615,1427
18,1,3,8,1457,617,1606,766,1455,1607,615,767,615,1607
18,1,3,9,1638,617,1787,766,1636,1789,615,767,615,1788
18,1,4,0,13,798,162,947,11,163,796,948,796,163
18,1,4,1,194,798,343,947,192,344,796,948,796,344
18,1,4,2,374,798,523,947,372,524,796,948,796,524
18,1,4,3,556,798,705,947,553,706,796,948,796,706
18,1,4,4,735,798,884,947,733,885,796,948,796,885
18,1,4,5,917,798,1066,947,914,1067,796,948,796,1067
18,1,4,6,1096,798,1245,947,1094,1246,796,948,796,1246
18,1,4,7,1278,798,1427,947,1275,1428,796,948,796,1428
18,1,4,8,1457,798,1606,947,1455,1607,796,948,796,1607
18,1,4,9,1638,798,1787,947,1636,1789,796,948,796,1788
18,2,0,0,13,72,162,221,11,163,70,223,70,163
18,2,0,1,194,72,343,221,192,345,70,223,70,344
18,2,0,2,374,72,523,221,372,524,70,223,70,524
18,2,0,3,556,72,705,221,553,706,70,223,70,706
18,2,0,4,735,72,884,221,733,885,70,223,70,885
18,2,0,5,917,72,1066,221,914,1067,70,223,70,1067
18,2,0,6,1096,72,1245,221,1094,1247,70,223,70,1246
18,2,0,7,1277,72,1426,221,1275,1428,70,223,70,1427
18,2,0,8,1457,72,1606,221,1455,1607,70,223,70,1607
18,2,0,9,1638,72,1787,221,1636,1789,70,223,70,1788
18,2,1,0,13,254,162,403,11,163,252,404,252,163
18,2,1,1,194,254,343,403,192,345,252,404,252,344
18,2,1,2,374,254,523,403,372,524,252,404,252,524
18,2,1,3,555,254,704,403,553,706,252,404,252,705
18,2,1,4,735,254,884,403,733,885,252,404,252,885
18,2,1,5,917,254,1066,403,914,1067,252,404,252,1067
18,2,1,6,1096,254,1245,403,1094,1247,252,404,252,1246
18,2,1,7,1277,254,1426,403,1275,1428,252,404,252,1427
18,2,1,8,1457,254,1606,403,1455,1607,252,404,252,1607
18,2,1,9,1638,254,1787,403,1636,1789,252,404,252,1788
18,2,2,0,13,435,162,584,11,163,433,585,433,163
18,2,2,1,194,435,343,584,192,345,433,585,433,344
18,2,2,2,374,435,523,584,372,524,433,585,433,524
18,2,2,3,555,435,704,584,553,706,433,585,433,705
18,2,2,4,735,435,884,584,733,885,433,585,433,885
18,2,2,5,917,435,1066,584,914,1067,433,585,433,1067
18,2,2,6,1096,435,1245,584,1094,1247,433,585,433,1246
18,2,2,7,1277,435,1426,584,1275,1428,433,585,433,1427
18,2,2,8,1457,435,1606,584,1455,1607,433,585,433,1607
18,2,2,9,1638,435,1787,584,1636,1789,433,585,433,1788
18,2,3,0,13,616,162,765,11,163,614,766,614,163
18,2,3,1,194,616,343,765,192,345,614,766,614,344
18,2,3,2,374,616,523,765,372,524,614,766,614,524
18,2,3,3,555,616,704,765,553,706,614,766,614,705
18,2,3,4,735,616,884,765,733,885,614,766,614,885
18,2,3,5,916,616,1065,765,914,1067,614,766,614,1066
18,2,3,6,1096,616,1245,765,1094,1246,614,766,614,1246
18,2,3,7,1277,616,1426,765,1275,1428,614,766,614,1427
18,2,3,8,1457,616,1606,765,1455,1607,614,766,614,1607
18,2,3,9,1638,616,1787,765,1636,1789,614,766,614,1788
18,2,4,0,13,797,162,946,11,163,795,948,795,163
18,2,4,1,194,797,343,946,192,345,795,948,795,344
18,2,4,2,374,797,523,946,372,524,795,948,795,524
18,2,4,3,556,797,705,946,553,706,795,948,795,706
18,2,4,4,735,797,884,946,733,885,795,948,795,885
18,2,4,5,917,797,1066,946,915,1067,795,948,795,1067
18,2,4,6,1096,797,1245,946,1094,1247,795,948,795,1246
18,2,4,7,1277,797,1426,946,1275,1428,795,948,795,1427
18,2,4,8,1457,797,1606,946,1455,1607,795,948,795,1607
18,2,4,9,1638,797,1787,946,1636,1789,795,948,795,1788
19,1,0,0,16,79,165,228,14,166,76,229,77,166
19,1,0,1,196,78,345,227,194,347,76,229,76,346
19,1,0,2,376,78,525,227,374,526,76,229,76,526
19,1,0,3,557,78,706,227,554,707,76,229,76,707
19,1,0,4,736,79,885,228,734,886,76,229,77,886
19,1,0,5,917,78,1066,227,915,1067,76,229,76,1067
19,1,0,6,1096,78,1245,227,1094,1246,76,229,76,1246
19,1,0,7,1277,78,1426,227,1275,1427,76,229,76,1427
19,1,0,8,1456,78,1605,227,1454,1606,76,229,76,1606
19,1,0,9,1637,78,1786,227,1635,1787,76,229,76,1787
19,1,1,0,16,259,165,408,14,166,257,409,257,166
19,1,1,1,196,259,345,408,194,347,257,409,257,346
19,1,1,2,376,259,525,408,374,526,257,409,257,526
19,1,1,3,557,259,706,408,554,707,257,409,257,707
19,1,1,4,736,259,885,408,734,886,257,409,257,886
19,1,1,5,917,259,1066,408,915,1067,257,409,257,1067
19,1,1,6,1096,259,1245,408,1094,1246,257,409,257,1246
19,1,1,7,1277,259,1426,408,1275,1427,257,409,257,1427
19,1,1,8,1456,259,1605,408,1454,1606,257,409,257,1606
19,1,1,9,1637,259,1786,408,1635,1787,257,409,257,1787
19,1,2,0,16,440,165,589,14,166,438,590,438,166
19,1,2,1,196,440,345,589,194,347,438,590,438,346
19,1,2,2,376,440,525,589,374,526,438,590,438,526
19,1,2,3,557,440,706,589,555,707,438,590,438,707
19,1,2,4,736,440,885,589,734,886,438,590,438,886
19,1,2,5,917,440,1066,589,915,1067,438,590,438,1067
19,1,2,6,1096,440,1245,589,1094,1246,438,590,438,1246
19,1,2,7,1277,440,1426,589,1275,1427,438,590,438,1427
19,1,2,8,1456,440,1605,589,1454,1606,438,590,438,1606
19,1,2,9,1637,440,1786,589,1635,1787,438,590,438,1787
19,1,3,0,16,621,165,770,14,166,619,771,619,166
19,1,3,1,196,621,345,770,194,347,619,771,619,346
19,1,3,2,376,621,525,770,374,526,619,771,619,526
19,1,3,3,557,621,706,770,555,707,619,771,619,707
19,1,3,4,736,621,885,770,734,886,619,771,619,886
19,1,3,5,917,621,1066,770,915,1067,619,771,619,1067
19,1,3,6,1096,621,1245,770,1094,1246,619,771,619,1246
19,1,3,7,1277,621,1426,770,1275,1427,619,771,619,1427
19,1,3,8,1456,621,1605,770,1454,1606,619,771,619,1606
19,1,3,9,1637,621,1786,770,1635,1787,619,771,619,1787
19,1,4,0,16,801,165,950,14,166,799,952,799,166
19,1,4,1,196,801,345,950,194,347,799,952,799,346
19,1,4,2,376,801,525,950,374,526,799,952,799,526
19,1,4,3,557,801,706,950,555,707,799,952,799,707
19,1,4,4,736,801,885,950,734,886,799,952,799,886
19,1,4,5,917,801,1066,950,915,1067,799,952,799,1067
19,1,4,6,1096,801,1245,950,1094,1246,799,952,799,1246
19,1,4,7,1277,801,1426,950,1275,1427,799,952,799,1427
19,1,4,8,1456,801,1605,950,1454,1606,799,952,799,1606
19,1,4,9,1637,801,1786,950,1635,1787,799,952,799,1787
19,2,0,0,16,79,165,228,14,166,77,229,77,166
19,2,0,1,196,79,345,228,194,347,77,229,77,346
19,2,0,2,376,79,525,228,374,526,77,229,77,526
19,2,0,3,557,79,706,228,555,707,77,229,77,707
19,2,0,4,736,79,885,228,734,886,77,229,77,886
19,2,0,5,917,79,1066,228,915,1067,77,229,77,1067
19,2,0,6,1096,79,1245,228,1094,1246,77,229,77,1246
19,2,0,7,1277,79,1426,228,1275,1427,77,229,77,1427
19,2,0,8,1456,79,1605,228,1454,1606,77,229,77,1606
19,2,0,9,1637,79,1786,228,1635,1787,77,229,77,1787
19,2,1,0,16,260,165,409,14,166,257,410,258,166
19,2,1,1,196,259,345,408,194,347,257,410,257,346
19,2,1,2,376,260,525,409,374,526,257,410,258,526
19,2,1,3,557,260,706,409,554,707,257,410,258,707
19,2,1,4,736,259,885,408,734,886,257,410,257,886
19,2,1,5,917,260,1066,409,915,1067,257,410,258,1067
19,2,1,6,1096,260,1245,409,1094,1246,257,410,258,1246
19,2,1,7,1277,259,1426,408,1275,1427,257,410,257,1427
19,2,1,8,1456,259,1605,408,1454,1606,257,410,257,1606
19,2,1,9,1637,260,1786,409,1635,1787,257,410,258,1787
19,2,2,0,16,440,165,589,14,166,438,590,438,166
19,2,2,1,196,440,345,589,194,347,438,590,438,346
19,2,2,2,376,440,525,589,374,526,438,590,438,526
19,2,2,3,557,440,706,589,555,707,438,590,438,707
19,2,2,4,736,440,885,589,734,886,438,590,438,886
19,2,2,5,917,440,1066,589,915,1067,438,590,438,1067
19,2,2,6,1096,440,1245,589,1094,1246,438,590,438,1246
19,2,2,7,1277,440,1426,589,1275,1427,438,590,438,1427
19,2,2,8,1456,440,1605,589,1454,1606,438,590,438,1606
19,2,2,9,1637,440,1786,589,1635,1787,438,590,438,1787
19,2,3,0,16,621,165,770,14,166,619,771,619,166
19,2,3,1,196,621,345,770,194,347,619,771,619,346
19,2,3,2,376,621,525,770,374,526,619,771,619,526
19,2,3,3,557,621,706,770,554,707,619,771,619,707
19,2,3,4,736,621,885,770,734,886,619,771,619,886
19,2,3,5,917,621,1066,770,915,1068,619,771,619,1067
19,2,3,6,1096,621,1245,770,1094,1246,619,771,619,1246
19,2,3,7,1277,621,1426,770,1275,1427,619,771,619,1427
19,2,3,8,1456,621,1605,770,1454,1606,619,771,619,1606
19,2,3,9,1637,621,1786,770,1635,1787,619,771,619,1787
19,2,4,0,16,802,165,951,14,166,800,952,800,166
19,2,4,1,196,802,345,951,194,347,800,952,800,346
19,2,4,2,376,802,525,951,374,526,800,952,800,526
19,2,4,3,557,802,706,951,555,707,800,952,800,707
19,2,4,4,736,802,885,951,734,886,800,952,800,886
19,2,4,5,917,802,1066,951,915,1067,800,952,800,1067
19,2,4,6,1096,802,1245,951,1094,1246,800,952,800,1246
19,2,4,7,1277,802,1426,951,1275,1427,800,952,800,1427
19,2,4,8,1456,802,1605,951,1454,1606,800,952,800,1606
19,2,4,9,1637,802,1786,951,1635,1787,800,952,800,1787
20,1,0,0,12,69,161,218,10,162,67,220,67,162
